                  上证指数 (000001)
 
      时间	    开盘	    最高	    最低	    收盘	         成交量	   MA.MA5   	   MA.MA13  	   MA.MA34  	   MA.MA144 	VOL-TDX.VVOL  	VOL-TDX.      	VOL-TDX.VOLUME	VOL-TDX.MAVOL1	VOL-TDX.MAVOL2	 MACD.DIF   	 MACD.DEA   	 MACD.MACD  	 SKDJ.K     	 SKDJ.D     	 
 2000/05/23	1834.429	1836.989	1811.569	1832.069	       12480706	   1783.700	   1771.115	   1798.621	   1590.764	           	      0.000	 124807.063	 100801.602	  88159.203	      0.656	     -1.908	      5.128	     66.578	     49.578	
 2000/05/24	1835.559	1861.479	1831.839	1855.489	       15879331	   1809.725	   1772.596	   1799.930	   1593.076	           	      0.000	 158793.313	 122022.398	  94575.203	      6.518	     -0.222	     13.481	     78.078	     65.016	
 2000/05/25	1866.559	1880.709	1860.769	1880.699	       16815655	   1834.175	   1775.990	   1802.302	   1595.458	           	      0.000	 168156.563	 138929.594	 102948.797	     13.047	      2.431	     21.231	     86.432	     77.031	
 2000/05/26	1885.749	1890.679	1860.909	1879.609	       20708712	   1854.525	   1781.606	   1804.614	   1598.043	           	      0.000	 207087.125	 161225.594	 116248.797	     17.927	      5.531	     24.793	     90.408	     84.974	
 2000/05/29	1885.539	1900.669	1882.739	1898.739	       18066882	   1869.325	   1792.837	   1808.673	   1600.752	           	      0.000	 180668.813	 167902.406	 127213.602	     23.072	      9.039	     28.066	     93.533	     90.125	
 2000/05/30	1903.529	1908.299	1868.609	1877.469	       16566748	   1878.400	   1804.635	   1811.798	   1603.069	           	      0.000	 165667.484	 176075.203	 138438.406	     25.143	     12.260	     25.767	     91.842	     91.927	
 2000/05/31	1875.459	1894.579	1869.329	1894.549	       15813671	   1886.225	   1818.019	   1814.313	   1605.797	           	      0.000	 158136.703	 175944.000	 148983.203	     27.842	     15.376	     24.932	     91.218	     92.198	
 2000/06/01	1900.529	1906.809	1889.989	1903.479	       14676789	   1890.775	   1833.317	   1816.768	   1608.801	           	      0.000	 146767.891	 171665.594	 155297.594	     30.351	     18.371	     23.960	     92.293	     91.784	
 2000/06/02	1906.159	1916.249	1897.709	1916.249	       17852167	   1898.100	   1848.067	   1819.423	   1611.791	           	      0.000	 178521.688	 165952.000	 163588.797	     32.990	     21.295	     23.391	     94.489	     92.667	
 2000/06/05	1921.959	1930.329	1889.809	1899.089	       29259320	   1898.150	   1861.423	   1821.713	   1614.849	           	      0.000	 292593.188	 188337.594	 178120.000	     33.313	     23.699	     19.229	     88.486	     91.755	
 2000/06/06	1898.589	1925.549	1891.659	1925.539	       17222635	   1907.800	   1874.279	   1825.191	   1617.823	           	      0.000	 172226.359	 189649.594	 182862.406	     35.296	     26.018	     18.556	     88.142	     90.372	
 2000/06/07	1934.369	1940.219	1921.379	1935.029	       15605297	   1915.875	   1886.365	   1828.235	   1621.064	           	      0.000	 156052.969	 189232.000	 182588.000	     37.205	     28.256	     17.899	     89.385	     88.669	
 2000/06/08	1937.189	1938.549	1913.359	1925.199	       16382650	   1920.200	   1894.087	   1830.923	   1624.136	           	      0.000	 163826.500	 192644.797	 182155.203	     37.492	     30.103	     14.778	     87.105	     88.211	
 2000/06/09	1926.149	1929.939	1896.059	1900.779	       15004190	   1917.125	   1899.385	   1834.037	   1626.665	           	      0.000	 150041.906	 186948.797	 176450.406	     35.342	     31.151	      8.382	     75.990	     84.161	
 2000/06/12	1896.419	1912.579	1884.609	1912.549	       12064371	   1919.825	   1903.769	   1836.948	   1629.429	           	      0.000	 120643.711	 152558.406	 170448.000	     34.193	     31.759	      4.868	     69.456	     77.518	
 2000/06/13	1918.189	1938.669	1917.189	1938.669	       14443010	   1922.425	   1908.221	   1840.180	   1632.443	           	      0.000	 144430.094	 146998.406	 168324.000	     34.987	     32.405	      5.165	     74.762	     73.404	
 2000/06/14	1944.439	1949.169	1929.699	1932.289	       16173320	   1921.875	   1912.269	   1842.688	   1635.492	           	      0.000	 161733.203	 148136.000	 168684.000	     34.702	     32.864	      3.675	     75.861	     73.359	
 2000/06/15	1933.049	1942.319	1925.909	1942.279	       14310931	   1925.300	   1915.615	   1845.665	   1638.651	           	      0.000	 143109.313	 143990.406	 168317.594	     34.880	     33.267	      3.225	     79.503	     76.708	
 2000/06/16	1945.689	1947.459	1919.399	1926.939	       15089056	   1930.525	   1919.433	   1848.302	   1641.785	           	      0.000	 150890.563	 144161.594	 165555.203	     33.398	     33.293	      0.209	     76.929	     77.430	
 2000/06/19	1924.689	1926.979	1910.459	1915.199	       12184016	   1931.075	   1921.019	   1850.706	   1644.913	           	      0.000	 121840.156	 144401.594	 148480.000	     30.920	     32.819	     -3.798	     68.899	     75.109	
 2000/06/20	1913.069	1913.069	1888.079	1895.339	       10395531	   1922.400	   1920.385	   1852.544	   1647.899	           	      0.000	 103955.313	 136305.594	 141652.000	     27.041	     31.663	     -9.244	     53.822	     66.549	
 2000/06/21	1894.769	1913.139	1894.629	1913.129	        8360026	   1918.600	   1920.154	   1855.673	   1650.968	           	      0.000	  83600.258	 120678.398	 134407.203	     25.114	     30.353	    -10.479	     47.641	     56.786	
 2000/06/22	1918.159	1921.139	1906.299	1913.899	        9098351	   1912.950	   1921.308	   1857.960	   1654.093	           	      0.000	  90983.508	 110254.398	 127122.398	     23.379	     28.958	    -11.159	     45.528	     48.997	
 2000/06/23	1915.299	1939.629	1913.649	1939.619	       12007681	   1915.450	   1922.375	   1860.985	   1657.491	           	      0.000	 120076.813	 104091.203	 124126.398	     23.805	     27.928	     -8.246	     54.709	     49.294	
 2000/06/26	1946.689	1953.329	1943.239	1948.629	       14076976	   1922.150	   1923.433	   1865.165	   1660.997	           	      0.000	 140769.766	 107876.797	 126139.203	     24.586	     27.259	     -5.346	     66.527	     55.589	
 2000/06/27	1949.769	1952.449	1938.129	1942.889	       11988234	   1931.650	   1924.788	   1870.754	   1664.417	           	      0.000	 119882.344	 111062.398	 123684.000	     24.460	     26.700	     -4.479	     73.849	     65.029	
 2000/06/28	1943.979	1953.058	1940.048	1947.479	       11250772	   1938.500	   1928.375	   1877.327	   1667.861	           	      0.000	 112507.719	 116844.797	 118761.602	     24.449	     26.249	     -3.601	     79.976	     73.451	
 2000/06/29	1949.839	1951.119	1924.469	1937.259	       11932661	   1943.150	   1930.279	   1883.698	   1671.374	           	      0.000	 119326.609	 122512.000	 116383.203	     23.346	     25.669	     -4.645	     80.357	     78.060	
 2000/06/30	1937.839	1941.399	1924.958	1928.099	       12487160	   1940.850	   1929.462	   1890.268	   1674.605	           	      0.000	 124871.602	 123470.398	 113780.797	     21.485	     24.832	     -6.693	     75.696	     78.674	
 2000/07/03	1917.438	1917.438	1890.518	1895.628	       15792124	   1930.250	   1926.654	   1895.305	   1677.475	           	      0.000	 157921.234	 126902.398	 117389.602	     17.193	     23.304	    -12.223	     57.641	     71.232	
 2000/07/04	1891.198	1907.938	1888.238	1907.928	       14444331	   1923.300	   1924.019	   1900.677	   1680.527	           	      0.000	 144443.313	 131814.406	 121438.398	     14.614	     21.566	    -13.904	     46.279	     59.872	
 2000/07/05	1910.418	1918.898	1904.458	1909.178	       13046785	   1915.600	   1922.635	   1905.103	   1683.614	           	      0.000	 130467.852	 135404.797	 126124.797	     12.528	     19.759	    -14.462	     39.912	     47.945	
 2000/07/06	1909.228	1910.048	1896.648	1902.548	        9944768	   1908.700	   1921.673	   1908.776	   1686.643	           	      0.000	  99447.680	 131430.406	 126971.203	     10.221	     17.851	    -15.260	     33.838	     40.008	
 2000/07/07	1904.078	1932.818	1904.078	1932.788	       11695005	   1909.650	   1924.558	   1911.952	   1689.964	           	      0.000	 116950.047	 129846.398	 126658.398	     10.710	     16.423	    -11.426	     41.043	     38.266	
 2000/07/10	1938.838	1948.058	1932.948	1948.018	       14532382	   1920.100	   1927.231	   1915.364	   1693.463	           	      0.000	 145323.813	 127326.398	 127114.398	     12.186	     15.575	     -6.779	     55.639	     43.508	
 2000/07/11	1952.248	1960.588	1947.658	1960.538	       14459863	   1930.600	   1930.808	   1918.452	   1697.046	           	      0.000	 144598.625	 127356.797	 129585.602	     14.202	     15.301	     -2.198	     70.361	     55.682	
 2000/07/12	1965.228	1974.408	1960.338	1973.368	       13941935	   1943.450	   1933.404	   1921.173	   1700.780	           	      0.000	 139419.344	 129148.797	 132276.797	     16.643	     15.569	      2.148	     81.150	     69.049	
 2000/07/13	1978.548	1984.058	1963.548	1979.198	       18182904	   1958.750	   1935.750	   1924.103	   1704.560	           	      0.000	 181829.047	 145625.594	 138528.000	     18.831	     16.221	      5.219	     87.291	     79.599	
 2000/07/14	1981.768	1987.218	1972.618	1987.188	       16215860	   1969.650	   1939.173	   1926.706	   1708.311	           	      0.000	 162158.594	 154665.594	 142256.000	     20.968	     17.171	      7.594	     91.996	     86.813	
 2000/07/17	1992.888	1997.928	1980.218	1982.468	       15876757	   1976.550	   1941.865	   1929.798	   1712.108	           	      0.000	 158767.563	 157353.594	 142340.000	     22.027	     18.142	      7.770	     91.357	     90.216	
 2000/07/18	1982.488	1993.988	1981.728	1993.978	       17580019	   1983.250	   1946.231	   1932.721	   1715.974	           	      0.000	 175800.203	 163595.203	 145476.000	     23.524	     19.218	      8.611	     92.383	     91.914	
 2000/07/19	2000.328	2004.458	1987.418	1998.418	       29161024	   1988.300	   1951.654	   1935.515	   1719.943	           	      0.000	 291610.250	 194033.594	 161591.203	     24.782	     20.331	      8.903	     93.040	     92.260	
 2000/07/20	1999.078	2003.798	1979.868	1991.558	       17396852	   1990.750	   1959.019	   1937.728	   1723.854	           	      0.000	 173968.516	 192460.797	 169043.203	     24.939	     21.253	      7.373	     90.434	     91.951	
 2000/07/21	1994.418	1998.338	1991.828	1996.328	       11750944	   1992.550	   1965.808	   1940.588	   1727.822	           	      0.000	 117509.438	 183531.203	 169098.406	     25.158	     22.034	      6.249	     88.596	     90.688	
 2000/07/24	1998.238	1999.898	1982.878	1989.228	       11914178	   1993.900	   1971.981	   1942.460	   1731.798	           	      0.000	 119141.781	 175606.406	 166480.000	     24.477	     22.522	      3.908	     82.357	     87.128	
 2000/07/25	1990.138	1997.838	1989.078	1996.568	       11303713	   1994.400	   1979.192	   1944.268	   1735.740	           	      0.000	 113037.133	 163054.406	 163324.797	     24.249	     22.868	      2.763	     80.387	     83.781	
 2000/07/26	1999.438	2012.388	1999.398	2012.308	       15200317	   1997.200	   1985.327	   1946.838	   1739.874	           	      0.000	 152003.172	 135131.203	 164582.406	     25.050	     23.304	      3.492	     84.747	     82.497	
 2000/07/27	2017.448	2024.989	2004.538	2012.349	       17430557	   2001.350	   1990.269	   1950.114	   1743.971	           	      0.000	 174305.563	 135198.406	 163829.594	     25.396	     23.722	      3.346	     82.647	     82.594	
 2000/07/28	2014.109	2016.938	2006.169	2012.789	       14974699	   2004.650	   1994.288	   1953.063	   1747.872	           	      0.000	 149746.984	 141648.000	 162589.594	     25.412	     24.060	      2.703	     79.700	     82.365	
 2000/07/31	2016.139	2023.559	2008.629	2023.529	       17216090	   2011.500	   1998.154	   1955.559	   1751.960	           	      0.000	 172160.906	 152251.203	 163928.797	     25.992	     24.447	      3.090	     83.230	     81.859	
 2000/08/01	2027.009	2031.919	2023.448	2028.149	       21189153	   2017.850	   2001.923	   1958.382	   1756.187	           	      0.000	 211891.516	 172020.797	 167537.594	     26.519	     24.861	      3.315	     86.494	     83.141	
 2000/08/02	2030.779	2033.189	2018.479	2030.679	       23999892	   2021.500	   2005.269	   1960.985	   1760.599	           	      0.000	 239998.922	 189620.797	 162376.000	     26.831	     25.255	      3.152	     89.439	     86.388	
 2000/08/03	2032.929	2038.649	2030.099	2036.299	       18375342	   2026.300	   2009.404	   1964.198	   1765.103	           	      0.000	 183753.422	 191510.406	 163354.406	     27.218	     25.648	      3.141	     91.762	     89.232	
 2000/08/04	2037.459	2041.279	2013.449	2026.359	       19626448	   2029.000	   2011.885	   1967.463	   1769.665	           	      0.000	 196264.484	 200812.797	 171230.406	     26.418	     25.802	      1.233	     87.257	     89.487	
 2000/08/07	2025.179	2039.409	2017.899	2039.409	       13755358	   2032.200	   2015.038	   1971.706	   1774.416	           	      0.000	 137553.578	 193892.797	 173072.000	     26.532	     25.948	      1.168	     88.200	     89.073	
 2000/08/08	2042.739	2050.069	2040.779	2049.908	       13785265	   2036.500	   2019.519	   1975.721	   1779.307	           	      0.000	 137852.656	 179084.797	 175552.797	     27.156	     26.189	      1.933	     91.298	     88.919	
 2000/08/09	2051.648	2061.278	2048.489	2061.178	       16374167	   2042.600	   2024.519	   1980.052	   1784.255	           	      0.000	 163741.672	 163833.594	 176727.203	     28.234	     26.598	      3.272	     94.202	     91.234	
 2000/08/10	2065.299	2067.739	2053.859	2065.938	       17379584	   2048.550	   2030.423	   1983.772	   1789.179	           	      0.000	 173795.844	 161841.594	 176676.000	     29.137	     27.106	      4.062	     95.617	     93.706	
 2000/08/11	2067.779	2070.289	2055.198	2062.658	       15340174	   2055.850	   2035.519	   1987.125	   1794.014	           	      0.000	 153401.734	 153270.406	 177041.594	     29.251	     27.535	      3.432	     93.710	     94.510	
 2000/08/14	2065.928	2076.318	2065.928	2076.299	       15202199	   2063.200	   2040.423	   1991.052	   1798.666	           	      0.000	 152021.984	 156161.594	 175027.203	     30.095	     28.047	      4.096	     94.798	     94.708	
 2000/08/15	2079.059	2082.729	2066.159	2076.819	       13494223	   2068.600	   2045.385	   1994.853	   1803.298	           	      0.000	 134942.234	 155580.797	 167332.797	     30.454	     28.528	      3.852	     94.238	     94.247	
 2000/08/16	2078.479	2083.458	2072.979	2083.458	       15434219	   2073.050	   2050.827	   1999.154	   1807.601	           	      0.000	 154342.188	 153700.797	 158767.203	     30.919	     29.007	      3.825	     95.538	     94.857	
 2000/08/17	2086.799	2092.319	2086.549	2091.579	       13945559	   2078.150	   2056.058	   2003.963	   1811.593	           	      0.000	 139455.594	 146833.594	 154337.594	     31.578	     29.521	      4.115	     96.730	     95.503	
 2000/08/18	2093.629	2097.309	2086.749	2090.179	       12574489	   2083.650	   2060.827	   2009.684	   1815.378	           	      0.000	 125744.891	 141300.797	 147285.594	     31.623	     29.941	      3.364	     94.692	     95.654	
 2000/08/21	2095.369	2108.869	2093.409	2108.689	       15876558	   2090.150	   2066.827	   2015.588	   1819.747	           	      0.000	 158765.578	 142651.203	 149406.406	     32.775	     30.508	      4.533	     95.435	     95.620	
 2000/08/22	2112.009	2114.519	2074.519	2074.699	       16069657	   2089.700	   2069.769	   2020.456	   1824.167	           	      0.000	 160696.563	 147801.594	 151691.203	     30.592	     30.525	      0.134	     80.351	     90.159	
 2000/08/23	2064.039	2080.139	1980.339	2057.909	       26412661	   2084.600	   2072.211	   2025.022	   1828.566	           	      0.000	 264126.594	 169756.797	 161728.797	     27.194	     29.859	     -5.329	     70.945	     82.245	
 2000/08/24	2058.519	2073.939	2043.199	2071.159	       17246856	   2080.550	   2074.654	   2029.096	   1833.166	           	      0.000	 172468.563	 176360.000	 161596.797	     25.278	     28.943	     -7.328	     67.778	     73.023	
 2000/08/25	2073.709	2086.719	2066.319	2086.699	       12290483	   2079.850	   2077.500	   2033.177	   1837.704	           	      0.000	 122904.828	 175792.000	 158546.406	     24.729	     28.100	     -6.741	     69.859	     69.526	
 2000/08/28	2092.119	2100.699	2085.599	2100.579	       13832498	   2078.200	   2080.519	   2037.294	   1842.384	           	      0.000	 138324.984	 171704.000	 157177.594	     25.125	     27.505	     -4.760	     75.317	     70.984	
 2000/08/29	2103.029	2105.629	2094.599	2105.469	       14521685	   2084.400	   2083.558	   2041.184	   1847.000	           	      0.000	 145216.844	 168608.000	 158204.797	     25.538	     27.112	     -3.147	     81.166	     75.448	
 2000/08/30	2107.009	2108.089	2075.159	2076.139	       13380507	   2088.000	   2084.577	   2044.029	   1851.230	           	      0.000	 133805.063	 142545.594	 156151.203	     23.231	     26.335	     -6.209	     80.186	     78.891	
 2000/08/31	2062.829	2064.759	2019.439	2021.189	       16110624	   2078.000	   2080.346	   2045.029	   1855.092	           	      0.000	 161106.234	 140272.000	 158316.000	     16.776	     24.423	    -15.296	     67.505	     76.286	
 2000/09/01	2009.149	2026.349	1997.709	1999.849	       12795554	   2060.600	   2074.423	   2045.537	   1858.720	           	      0.000	 127955.539	 141281.594	 158536.797	      9.824	     21.504	    -23.358	     51.094	     66.263	
 2000/09/04	1994.879	2010.599	1981.219	2010.599	        9840289	   2042.650	   2068.827	   2046.029	   1862.431	           	      0.000	  98402.891	 133297.594	 152500.797	      5.124	     18.228	    -26.208	     40.139	     52.914	
 2000/09/05	2015.058	2020.839	1959.589	1963.788	        9851131	   2014.300	   2059.000	   2045.007	   1865.782	           	      0.000	  98511.313	 123956.797	 146282.406	     -2.351	     14.112	    -32.927	     28.073	     39.768	
 2000/09/06	1955.488	1964.258	1923.588	1925.898	       11017267	   1984.300	   2046.365	   2043.081	   1868.694	           	      0.000	 110172.672	 119228.797	 130887.203	    -11.204	      9.049	    -40.505	     18.351	     28.854	
 2000/09/07	1929.288	1963.219	1929.288	1950.658	        8466657	   1970.150	   2034.192	   2041.735	   1871.579	           	      0.000	  84666.570	 103940.797	 122106.398	    -16.037	      4.032	    -40.137	     15.001	     20.474	
 2000/09/08	1955.148	1963.888	1945.908	1959.308	        7223218	   1962.100	   2025.346	   2040.860	   1873.562	           	      0.000	  72232.180	  92796.797	 117039.203	    -18.951	     -0.565	    -36.771	     15.253	     16.203	
 2000/09/11	1963.268	1972.068	1956.068	1972.038	        7355435	   1954.350	   2018.731	   2040.140	   1875.655	           	      0.000	  73554.352	  87827.203	 110562.398	    -20.002	     -4.452	    -31.099	     18.068	     16.107	
 2000/09/12	1975.408	1979.318	1965.398	1979.089	        6688864	   1957.400	   2011.635	   2039.154	   1877.640	           	      0.000	  66888.641	  81502.398	 102729.602	    -20.035	     -7.569	    -24.933	     24.083	     19.133	
 2000/09/13	1980.519	1995.309	1975.119	1988.929	        8889416	   1970.000	   2004.115	   2038.471	   1880.059	           	      0.000	  88894.156	  77248.000	  98238.398	    -19.048	     -9.865	    -18.367	     35.463	     25.870	
 2000/09/14	1989.969	1992.359	1973.019	1979.499	        6467591	   1975.800	   1994.808	   2037.493	   1882.221	           	      0.000	  64675.910	  73249.602	  88595.203	    -18.810	    -11.654	    -14.312	     43.815	     34.453	
 2000/09/15	1978.029	1978.459	1966.869	1978.429	        6331164	   1979.550	   1985.019	   2036.162	   1884.313	           	      0.000	  63311.641	  71465.602	  82131.203	    -18.494	    -13.022	    -10.945	     49.047	     42.776	
 2000/09/18	1979.529	1981.119	1946.169	1946.749	        6892538	   1974.500	   1975.077	   2033.765	   1886.497	           	      0.000	  68925.383	  70539.203	  79183.203	    -20.563	    -14.530	    -12.066	     46.166	     46.344	
 2000/09/19	1937.309	1937.359	1895.489	1903.149	        9195399	   1959.350	   1966.000	   2030.015	   1888.637	           	      0.000	  91953.992	  75552.000	  78527.203	    -25.428	    -16.710	    -17.437	     35.823	     43.677	
 2000/09/20	1902.909	1922.289	1892.269	1922.279	        7043396	   1946.000	   1960.038	   2026.662	   1890.637	           	      0.000	  70433.961	  71859.203	  74553.602	    -27.424	    -18.852	    -17.142	     31.562	     37.849	
 2000/09/21	1924.829	1927.509	1905.649	1907.299	        6394554	   1931.550	   1952.077	   2023.162	   1892.552	           	      0.000	  63945.539	  71713.602	  72481.602	    -29.870	    -21.056	    -17.628	     26.253	     31.214	
 2000/09/22	1904.569	1904.569	1888.089	1891.979	        6683124	   1914.300	   1946.558	   2018.823	   1893.852	           	      0.000	  66831.242	  72417.602	  71941.602	    -32.668	    -23.378	    -18.579	     19.270	     25.698	
 2000/09/25	1889.899	1896.709	1874.209	1875.909	        4759702	   1900.150	   1942.712	   2013.713	   1894.972	           	      0.000	  47597.020	  68152.000	  69345.602	    -35.770	    -25.857	    -19.826	     13.057	     19.531	
 2000/09/26	1878.309	1890.669	1878.049	1887.819	        4358292	   1897.050	   1937.885	   2008.610	   1896.292	           	      0.000	  43582.922	  58478.398	  67015.203	    -36.842	    -28.054	    -17.577	     11.120	     14.479	
 2000/09/27	1889.869	1914.099	1889.869	1914.079	        4327159	   1895.450	   1934.404	   2004.147	   1897.689	           	      0.000	  43271.590	  53046.398	  62452.801	    -35.168	    -29.477	    -11.383	     17.179	     13.786	
 2000/09/28	1915.489	1917.059	1886.939	1889.279	        5049919	   1891.850	   1928.038	   1999.044	   1898.740	           	      0.000	  50499.191	  50356.801	  61035.199	    -35.434	    -30.668	     -9.531	     17.923	     15.406	
 2000/09/29	1888.199	1910.479	1888.069	1910.159	        4682326	   1895.450	   1922.731	   1994.154	   1900.329	           	      0.000	  46823.262	  46355.199	  59386.398	    -33.573	    -31.249	     -4.647	     27.860	     20.990	
 2000/10/09	1912.069	1915.489	1897.229	1915.349	        5166776	   1903.350	   1917.077	   1989.412	   1901.862	           	      0.000	  51667.762	  47169.602	  57660.801	    -31.318	    -31.263	     -0.110	     42.676	     29.484	
 2000/10/10	1917.889	1942.169	1917.679	1942.139	        6677506	   1914.200	   1914.192	   1985.250	   1903.362	           	      0.000	  66775.063	  51806.398	  55142.398	    -27.057	    -30.422	      6.729	     60.700	     43.745	
 2000/10/11	1944.239	1948.009	1931.459	1933.719	        7252889	   1918.100	   1910.769	   1980.610	   1904.760	           	      0.000	  72528.891	  57659.199	  55352.801	    -24.082	    -29.154	     10.143	     70.190	     57.854	
 2000/10/12	1933.139	1933.319	1918.459	1926.319	        7226056	   1925.500	   1909.192	   1975.787	   1906.297	           	      0.000	  72260.563	  62011.199	  56184.000	    -22.068	    -27.737	     11.338	     72.667	     67.854	
 2000/10/13	1927.349	1932.309	1911.349	1918.149	        6642719	   1927.150	   1910.346	   1970.184	   1907.612	           	      0.000	  66427.188	  65931.203	  56143.199	    -20.889	    -26.367	     10.955	     69.450	     70.766	
 2000/10/16	1917.439	1917.549	1897.899	1902.799	        6085036	   1924.600	   1908.846	   1965.132	   1909.122	           	      0.000	  60850.359	  67768.000	  57468.801	    -20.953	    -25.284	      8.663	     57.775	     66.630	
 2000/10/17	1902.069	1909.489	1896.939	1909.489	        4174936	   1918.100	   1909.019	   1960.765	   1910.705	           	      0.000	  41749.359	  62763.199	  57284.801	    -20.230	    -24.273	      8.087	     49.644	     58.953	
 2000/10/18	1911.699	1922.849	1911.699	1922.839	        5755032	   1915.950	   1911.404	   1956.404	   1912.896	           	      0.000	  57550.320	  59766.398	  58712.801	    -18.368	    -23.092	      9.449	     49.702	     52.375	
 2000/10/19	1925.209	1927.359	1911.179	1913.419	        5965058	   1913.350	   1914.269	   1951.302	   1914.664	           	      0.000	  59650.578	  57246.398	  59628.801	    -17.451	    -21.964	      9.025	     45.359	     48.234	
 2000/10/20	1913.159	1947.459	1912.369	1947.449	        9387661	   1919.200	   1918.865	   1946.802	   1916.388	           	      0.000	  93876.609	  62736.000	  64333.602	    -13.820	    -20.335	     13.031	     57.659	     50.906	
 2000/10/23	1952.949	1960.859	1945.669	1958.929	        8577974	   1930.450	   1922.308	   1942.493	   1918.115	           	      0.000	  85779.742	  67721.602	  67744.797	     -9.901	    -18.248	     16.694	     70.564	     57.859	
 2000/10/24	1960.359	1962.129	1945.519	1956.339	        6357283	   1939.800	   1927.462	   1938.971	   1919.753	           	      0.000	  63572.828	  72086.398	  67424.797	     -6.925	    -15.984	     18.118	     78.929	     69.052	
 2000/10/25	1957.369	1978.989	1957.309	1977.249	       11506544	   1950.650	   1932.635	   1937.677	   1921.350	           	      0.000	 115065.438	  83588.797	  71677.602	     -2.846	    -13.356	     21.020	     85.758	     78.417	
 2000/10/26	1979.289	1980.619	1962.199	1967.669	       10652764	   1961.550	   1936.654	   1936.735	   1922.998	           	      0.000	 106527.641	  92963.203	  75104.797	     -0.382	    -10.761	     20.758	     87.157	     83.953	
 2000/10/27	1968.169	1971.779	1957.739	1967.399	        9037111	   1965.500	   1938.596	   1935.456	   1924.326	           	      0.000	  90371.109	  92264.000	  77500.000	      1.531	     -8.303	     19.668	     86.768	     86.563	
 2000/10/30	1967.649	1974.239	1962.809	1973.569	        9939449	   1968.450	   1941.673	   1935.750	   1925.593	           	      0.000	  99394.492	  94985.602	  81353.602	      3.505	     -5.941	     18.892	     87.440	     87.125	
 2000/10/31	1974.519	1979.989	1956.409	1961.279	        9090422	   1969.450	   1944.365	   1936.787	   1926.790	           	      0.000	  90904.219	 100452.797	  86269.602	      4.031	     -3.947	     15.955	     83.786	     85.995	
 2000/11/01	1961.079	1977.369	1959.719	1977.359	        8501940	   1969.450	   1948.904	   1937.573	   1927.944	           	      0.000	  85019.398	  94443.203	  89016.000	      5.680	     -2.022	     15.403	     85.731	     85.651	
 2000/11/02	1981.759	1992.849	1980.879	1984.259	        8933851	   1972.750	   1955.173	   1938.302	   1929.223	           	      0.000	  89338.508	  91006.398	  91984.797	      7.457	     -0.126	     15.166	     85.248	     84.922	
 2000/11/03	1984.979	1989.099	1977.209	1981.629	        9320818	   1975.650	   1960.731	   1938.588	   1930.478	           	      0.000	  93208.180	  91572.797	  91918.398	      8.555	      1.610	     13.890	     82.888	     84.625	
 2000/11/06	1983.069	1992.869	1982.749	1991.169	        9996819	   1979.100	   1965.962	   1938.941	   1932.077	           	      0.000	  99968.188	  91688.000	  93336.797	     10.079	      3.304	     13.550	     85.411	     84.516	
 2000/11/07	1993.449	1997.069	1990.049	1997.069	        7898747	   1986.300	   1972.423	   1939.184	   1933.648	           	      0.000	  78987.469	  89304.000	  94878.398	     11.628	      4.969	     13.319	     89.689	     85.995	
 2000/11/08	1999.149	2012.979	1998.339	2012.899	        9254272	   1993.400	   1977.442	   1940.162	   1935.062	           	      0.000	  92542.719	  90809.602	  92626.398	     13.973	      6.770	     14.406	     93.301	     89.464	
 2000/11/09	2016.219	2032.509	2014.829	2032.479	       14051628	   2003.050	   1983.096	   1941.757	   1936.537	           	      0.000	 140516.281	 101044.797	  96025.602	     17.212	      8.858	     16.708	     95.869	     92.953	
 2000/11/10	2037.079	2051.339	2033.619	2047.449	       13965900	   2016.200	   1990.115	   1944.721	   1938.076	           	      0.000	 139659.000	 110334.398	 100953.602	     20.748	     11.236	     19.024	     96.519	     95.229	
 2000/11/13	2054.469	2071.679	2053.439	2070.779	       14408777	   2032.150	   1997.308	   1949.647	   1939.809	           	      0.000	 144087.766	 119158.398	 105423.203	     25.143	     14.018	     22.251	     97.351	     96.578	
 2000/11/14	2072.789	2085.109	2055.209	2085.109	       12448777	   2049.750	   2006.346	   1954.441	   1941.739	           	      0.000	 124487.773	 128259.203	 108781.602	     29.443	     17.103	     24.681	     98.221	     97.365	
 2000/11/15	2087.269	2092.649	2074.369	2081.899	       13334267	   2063.550	   2015.154	   1959.573	   1943.477	           	      0.000	 133342.672	 136419.203	 113614.398	     32.221	     20.126	     24.189	     96.555	     97.375	
 2000/11/16	2081.129	2096.039	2080.599	2095.979	       12821820	   2076.250	   2024.558	   1965.573	   1945.298	           	      0.000	 128218.203	 133958.406	 117501.602	     35.153	     23.132	     24.042	     96.987	     97.255	
 2000/11/17	2098.879	2104.689	2084.889	2093.229	       11801326	   2085.400	   2034.712	   1971.963	   1947.369	           	      0.000	 118013.258	 129630.398	 119982.398	     36.830	     25.871	     21.917	     95.349	     96.297	
 2000/11/20	2092.589	2101.389	2078.269	2101.379	       13102959	   2091.550	   2044.269	   1978.250	   1949.369	           	      0.000	 131029.594	 127017.602	 123088.000	     38.374	     28.372	     20.005	     95.324	     95.885	
 2000/11/21	2104.059	2112.909	2095.579	2097.979	       12479719	   2094.100	   2053.019	   1983.654	   1951.239	           	      0.000	 124797.188	 127080.000	 127669.602	     38.876	     30.473	     16.806	     92.681	     94.453	
